cidade;datetime;n_alertas;risco;regras;acao
Lisboa;02/10/25 09:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;02/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 18:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;02/10/25 19:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;02/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Lisboa;03/10/25 08:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;03/10/25 09:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;03/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 16:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;03/10/25 17:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;03/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 19:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Lisboa;03/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Lisboa;04/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;05/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;05/10/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;05/09/25 08:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;05/09/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;05/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;05/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 07:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;06/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;07/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;07/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;08/09/25 08:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;08/09/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;08/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 18:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;08/09/25 19:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;08/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;08/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 07:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;09/09/25 08:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;09/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 17:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;09/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 19:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;09/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;09/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 07:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;10/09/25 10:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;10/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 12:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;10/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 17:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;10/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 19:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;10/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;10/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;11/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 17:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;11/09/25 18:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;11/09/25 19:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;11/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;11/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;12/09/25 08:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;12/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 18:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;12/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;12/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 07:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;13/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 07:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 08:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 09:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;14/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;15/09/25 08:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;15/09/25 09:00;2;ALTO;R04_PM25_ALTO, R12_QUALIDADE_AR_PESSIMA;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;15/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 17:00;1;ALTO;R04_PM25_ALTO;Grupos sensiveis permanecam em ambientes internos. Usar mascara FFP2 se necessario.
Porto;15/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;15/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 06:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;16/09/25 08:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;16/09/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Porto;16/09/25 10:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 11:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 12:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 13:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 14:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 15:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 16:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 17:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 18:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 19:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 20:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 21:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 22:00;0;NORMAL;;Sem ação necessária.
Porto;16/09/25 23:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 00:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 01:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 02:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 03:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 04:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 05:00;0;NORMAL;;Sem ação necessária.
Porto;17/09/25 06:00;0;NORMAL;;Sem ação necessária.
